,index,Date,Open,High,Low,Close,Volume,OpenInt,RSI,30day MA,140day MA,buy,sell,buy_spot,sell_spot,Tomorrows Returns,own,Strategy Returns,Cumulative Market Returns,Cumulative Strategy Returns
519,519,1972-01-20,1.545,1.5655,1.4833,1.4833,149433,0,47.93249228309428,1.5054799999999995,1.6223464285714306,0,0,0.0,0.0,0.040899999999999936,True,0.040899999999999936,-0.06259999999999999,-0.18710000000000004
520,520,1972-01-21,1.4833,1.5242,1.4833,1.5242,312655,0,52.6745347356239,1.5075999999999996,1.618025000000002,0,0,0.0,0.0,-0.021099999999999897,True,-0.021099999999999897,-0.08369999999999989,-0.20819999999999994
521,521,1972-01-24,1.5242,1.545,1.5031,1.5031,124142,0,50.19214511589792,1.5103799999999994,1.6139957142857164,0,0,0.0,0.0,0.041899999999999826,True,0.041899999999999826,-0.04180000000000006,-0.16630000000000011
522,522,1972-01-25,1.5242,1.545,1.5242,1.545,114946,0,54.65868589667945,1.5117599999999995,1.6099664285714306,0,0,0.0,0.0,-0.02079999999999993,True,-0.02079999999999993,-0.06259999999999999,-0.18710000000000004
523,523,1972-01-26,1.545,1.5655,1.5242,1.5242,217249,0,52.212046910251054,1.5159366666666663,1.6062364285714303,0,0,0.0,0.0,0.0,True,0.0,-0.06259999999999999,-0.18710000000000004
524,524,1972-01-27,1.5242,1.545,1.5242,1.5242,293115,0,52.212046910251054,1.5194199999999998,1.6025071428571447,0,0,0.0,0.0,-0.021099999999999897,True,-0.021099999999999897,-0.08369999999999989,-0.20819999999999994
525,525,1972-01-28,1.5242,1.5242,1.4617,1.5031,378174,0,49.71092719856533,1.5221999999999996,1.5986285714285733,0,0,0.0,0.0,-0.0414000000000001,True,-0.0414000000000001,-0.1251,-0.24960000000000004
526,526,1972-01-31,1.5031,1.5031,1.4408,1.4617,121843,0,45.23547244818455,1.5228599999999999,1.5949014285714302,0,0,0.0,0.0,-0.04200000000000004,True,-0.04200000000000004,-0.16710000000000003,-0.2916000000000001
527,527,1972-02-01,1.4617,1.4617,1.4197,1.4197,216099,0,41.26791537992653,1.520083333333333,1.591025714285716,0,0,0.0,0.0,-0.02089999999999992,True,-0.02089999999999992,-0.18799999999999994,-0.3125
528,528,1972-02-02,1.4197,1.4197,1.3781,1.3988,760948,0,39.45523163795253,1.5159066666666663,1.5875971428571447,0,0,1.3988,0.0,-0.04160000000000008,True,-0.04160000000000008,-0.22960000000000003,-0.3541000000000001
529,529,1972-02-03,1.3781,1.3781,1.3363,1.3572,431052,0,36.130147199667306,1.5124299999999995,1.5838642857142875,0,0,0.0,0.0,0.08360000000000012,True,0.08360000000000012,-0.1459999999999999,-0.27049999999999996
530,530,1972-02-04,1.3781,1.4408,1.3781,1.4408,167822,0,45.79370685317139,1.507566666666666,1.5798342857142875,0,0,0.0,0.0,0.0,True,0.0,-0.1459999999999999,-0.27049999999999996
531,531,1972-02-07,1.4408,1.4408,1.4197,1.4408,90807,0,45.79370685317139,1.5054899999999993,1.5764014285714303,0,0,0.0,0.0,0.04249999999999998,True,0.04249999999999998,-0.10349999999999993,-0.22799999999999998
532,532,1972-02-08,1.4408,1.5031,1.4408,1.4833,101154,0,50.05072812653223,1.504073333333333,1.5731235714285732,0,0,0.0,0.0,0.0,True,0.0,-0.10349999999999993,-0.22799999999999998
533,533,1972-02-09,1.4833,1.4833,1.4617,1.4833,95405,0,50.05072812653223,1.5034133333333328,1.570592857142859,0,0,0.0,0.0,-0.021600000000000064,True,-0.021600000000000064,-0.1251,-0.24960000000000004
534,534,1972-02-10,1.4833,1.4833,1.4617,1.4617,156327,0,47.930953029073194,1.5034133333333328,1.5685121428571447,0,0,0.0,0.0,0.0414000000000001,True,0.0414000000000001,-0.08369999999999989,-0.20819999999999994
535,535,1972-02-11,1.4617,1.5031,1.4408,1.5031,104600,0,52.02990604063481,1.5026933333333328,1.5665721428571446,0,0,0.0,0.0,0.0,True,0.0,-0.08369999999999989,-0.20819999999999994
536,536,1972-02-14,1.5031,1.5242,1.4833,1.5031,270124,0,52.02990604063481,1.5033533333333329,1.5649278571428589,0,0,0.0,0.0,0.0,True,0.0,-0.08369999999999989,-0.20819999999999994
537,537,1972-02-15,1.5031,1.5242,1.4833,1.5031,102303,0,52.02990604063481,1.504013333333333,1.5632835714285729,0,0,0.0,0.0,0.041899999999999826,True,0.041899999999999826,-0.04180000000000006,-0.16630000000000011
538,538,1972-02-16,1.5031,1.545,1.5031,1.545,1150618,0,56.10855266150191,1.504013333333333,1.5617864285714298,0,0,0.0,0.0,0.06290000000000018,True,0.06290000000000018,0.02110000000000012,-0.10339999999999994
539,539,1972-02-17,1.545,1.6079,1.545,1.6079,1250621,0,61.30718236244067,1.5033299999999996,1.5604414285714296,0,0,0.0,0.0,0.0,True,0.0,0.02110000000000012,-0.10339999999999994
540,540,1972-02-18,1.6079,1.6079,1.5868,1.6079,240239,0,61.30718236244067,1.5040333333333331,1.5592507142857155,0,0,0.0,0.0,0.0,True,0.0,0.02110000000000012,-0.10339999999999994
541,541,1972-02-22,1.6079,1.6079,1.5868,1.6079,231042,0,61.30718236244067,1.5061299999999997,1.558212142857144,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.0,-0.12450000000000006
542,542,1972-02-23,1.5868,1.5868,1.5655,1.5868,137936,0,58.59194446540011,1.5082266666666664,1.5571735714285726,0,0,0.0,0.0,-0.021300000000000097,True,-0.021300000000000097,-0.021300000000000097,-0.14580000000000015
543,543,1972-02-24,1.5868,1.5868,1.5655,1.5655,103451,0,55.95843066204539,1.5096199999999995,1.5558321428571442,0,0,0.0,0.0,0.06290000000000018,True,0.06290000000000018,0.04160000000000008,-0.08289999999999997
544,544,1972-02-25,1.5655,1.6284,1.5655,1.6284,414958,0,61.35740657955727,1.5109966666666663,1.5544907142857156,0,0,0.0,0.0,0.042100000000000026,True,0.042100000000000026,0.08370000000000011,-0.04079999999999995
545,545,1972-02-28,1.6489,1.6705,1.6489,1.6705,267827,0,64.42957814597628,1.5144699999999995,1.5538885714285726,0,0,0.0,0.0,0.02079999999999993,True,0.02079999999999993,0.10450000000000004,-0.020000000000000018
546,546,1972-02-29,1.6705,1.7127,1.6489,1.6913,303459,0,65.84189019397355,1.5186533333333327,1.553440000000001,0,0,0.0,0.0,0.062000000000000055,True,0.062000000000000055,0.1665000000000001,0.04200000000000004
547,547,1972-03-01,1.6913,1.7533,1.6913,1.7533,263228,0,69.6258811159652,1.522846666666666,1.553140000000001,0,0,0.0,0.0,-0.04060000000000019,True,-0.04060000000000019,0.1258999999999999,0.0013999999999998458
548,548,1972-03-02,1.7533,1.7533,1.6913,1.7127,131037,0,64.68641429811521,1.5291066666666662,1.5529878571428584,0,0,0.0,0.0,0.0,True,0.0,0.1258999999999999,0.0013999999999998458
549,549,1972-03-03,1.7127,1.7533,1.6913,1.7127,233343,0,64.68641429811521,1.534696666666666,1.5528407142857155,0,0,0.0,0.0,-0.021399999999999864,True,-0.021399999999999864,0.10450000000000004,-0.020000000000000018
550,550,1972-03-06,1.7127,1.7127,1.6913,1.6913,172422,0,62.112870876446316,1.5423433333333325,1.5519485714285726,0,0,0.0,0.0,0.0,True,0.0,0.10450000000000004,-0.020000000000000018
551,551,1972-03-07,1.6913,1.7127,1.6705,1.6913,136788,0,62.11287087644632,1.5479133333333326,1.551054285714287,0,0,0.0,0.0,0.0,True,0.0,0.10450000000000004,-0.020000000000000018
552,552,1972-03-08,1.6913,1.6913,1.6705,1.6913,52877,0,62.11287087644632,1.5541866666666657,1.55061142857143,0,0,0.0,0.0,-0.04239999999999999,True,-0.04239999999999999,0.062100000000000044,-0.06240000000000001
553,553,1972-03-09,1.6489,1.6489,1.6284,1.6489,96554,0,56.88309687008836,1.5590633333333321,1.5500164285714302,0,0,0.0,0.0,0.06379999999999986,True,0.06379999999999986,0.1258999999999999,0.0013999999999998458
554,554,1972-03-10,1.6489,1.7127,1.6284,1.7127,213801,0,61.95664047810324,1.5632199999999987,1.5491185714285731,0,0,0.0,0.0,-0.04219999999999979,True,-0.04219999999999979,0.08370000000000011,-0.04079999999999995
555,555,1972-03-13,1.7127,1.7127,1.6705,1.6705,113796,0,57.265034498914126,1.5695033333333321,1.5485257142857158,0,0,0.0,0.0,0.06279999999999997,True,0.06279999999999997,0.14650000000000007,0.02200000000000002
556,556,1972-03-14,1.6913,1.7333,1.6913,1.7333,129890,0,61.796702717400095,1.5750833333333318,1.5471814285714303,0,0,0.0,0.0,0.04129999999999989,True,0.04129999999999989,0.18779999999999997,0.06329999999999991
557,557,1972-03-15,1.7333,1.7957,1.7333,1.7746,242539,0,64.40933143976957,1.5841366666666652,1.545992857142859,0,0,0.0,0.0,0.04190000000000005,True,0.04190000000000005,0.22970000000000002,0.10519999999999996
558,558,1972-03-16,1.7746,1.8165,1.7746,1.8165,190812,0,66.83170107472101,1.5959666666666652,1.5452492857142874,0,0,0.0,0.0,0.021099999999999897,True,0.021099999999999897,0.2507999999999999,0.12629999999999986
559,559,1972-03-17,1.8165,1.8587,1.7746,1.8376,217249,0,67.98669476119973,1.6098899999999985,1.5448050000000015,0,0,0.0,0.0,-0.041899999999999826,True,-0.041899999999999826,0.20890000000000009,0.08440000000000003
560,560,1972-03-20,1.8376,1.8376,1.7746,1.7957,147130,0,63.37379429633938,1.625903333333332,1.5446542857142873,0,0,0.0,0.0,0.0,True,0.0,0.20890000000000009,0.08440000000000003
561,561,1972-03-21,1.7957,1.7957,1.7533,1.7957,201155,0,63.37379429633937,1.637733333333332,1.5443550000000017,0,0,0.0,0.0,-0.04239999999999999,True,-0.04239999999999999,0.1665000000000001,0.04200000000000004
562,562,1972-03-22,1.7957,1.7957,1.7533,1.7533,64370,0,58.89335042954155,1.649563333333332,1.5443550000000017,0,0,0.0,0.0,0.021299999999999875,True,0.021299999999999875,0.18779999999999997,0.06329999999999991
563,563,1972-03-23,1.7533,1.7746,1.7333,1.7746,187363,0,60.3747541864528,1.658563333333332,1.5443550000000017,0,0,0.0,0.0,-0.021299999999999875,True,-0.021299999999999875,0.1665000000000001,0.04200000000000004
564,564,1972-03-24,1.7746,1.7746,1.7533,1.7533,739107,0,58.168157002712306,1.668273333333332,1.5443550000000017,0,0,0.0,0.0,-0.020000000000000018,True,-0.020000000000000018,0.14650000000000007,0.02200000000000002
565,565,1972-03-27,1.7533,1.7533,1.7127,1.7333,140234,0,56.140156357605456,1.6779933333333321,1.5444978571428587,0,0,0.0,0.0,-0.020600000000000174,True,-0.020600000000000174,0.1258999999999999,0.0013999999999998458
566,566,1972-03-28,1.7127,1.7127,1.6705,1.7127,129890,0,54.095331159932044,1.6856666666666653,1.5443550000000017,0,0,0.0,0.0,-0.021399999999999864,True,-0.021399999999999864,0.10450000000000004,-0.020000000000000018
567,567,1972-03-29,1.7127,1.7127,1.6705,1.6913,181617,0,52.023267270679106,1.6926533333333318,1.5440650000000018,0,0,0.0,0.0,0.021399999999999864,True,0.021399999999999864,0.1258999999999999,0.0013999999999998458
568,568,1972-03-30,1.6913,1.7127,1.6913,1.7127,158628,0,53.88271298478481,1.698926666666665,1.543470000000002,0,0,0.0,0.0,0.0,True,0.0,0.1258999999999999,0.0013999999999998458
569,569,1972-04-03,1.7127,1.7127,1.7127,1.7127,73567,0,53.88271298478481,1.7045166666666647,1.543180000000002,0,0,0.0,0.0,0.0,True,0.0,0.1258999999999999,0.0013999999999998458
570,570,1972-04-04,1.7127,1.7127,1.6913,1.7127,789686,0,53.88271298478481,1.708009999999998,1.542890000000002,0,0,0.0,0.0,0.0,True,0.0,0.1258999999999999,0.0013999999999998458
571,571,1972-04-05,1.7127,1.7333,1.6913,1.7127,75864,0,53.88271298478481,1.7115033333333314,1.5426000000000022,0,0,0.0,0.0,0.020600000000000174,True,0.020600000000000174,0.14650000000000007,0.02200000000000002
572,572,1972-04-06,1.7127,1.7333,1.7127,1.7333,297712,0,55.902590072328806,1.7149966666666645,1.5424528571428593,0,0,0.0,0.0,-0.020600000000000174,True,-0.020600000000000174,0.1258999999999999,0.0013999999999998458
573,573,1972-04-07,1.7333,1.7333,1.6913,1.7127,154030,0,53.43885106792631,1.7198799999999979,1.5424528571428593,0,0,0.0,0.0,0.020600000000000174,True,0.020600000000000174,0.14650000000000007,0.02200000000000002
574,574,1972-04-10,1.7127,1.7533,1.7127,1.7333,186213,0,55.503131119372995,1.7247866666666645,1.5423057142857164,0,0,0.0,0.0,0.06240000000000001,True,0.06240000000000001,0.20890000000000009,0.08440000000000003
575,575,1972-04-11,1.7333,1.7957,1.7127,1.7957,196560,0,61.014303429456874,1.7282833333333312,1.5421628571428594,0,0,0.0,0.0,0.06299999999999994,True,0.06299999999999994,0.27190000000000003,0.14739999999999998
576,576,1972-04-12,1.8165,1.8997,1.8165,1.8587,300011,0,65.54900454252763,1.7324566666666648,1.5426085714285738,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.2507999999999999,0.12629999999999986
577,577,1972-04-13,1.8587,1.8587,1.8376,1.8376,108049,0,62.966899082688535,1.738036666666665,1.543361428571431,0,0,0.0,0.0,0.02110000000000012,True,0.02110000000000012,0.27190000000000003,0.14739999999999998
578,578,1972-04-14,1.8376,1.8787,1.8376,1.8587,152879,0,64.44134743926175,1.7408466666666649,1.5441064285714308,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.2507999999999999,0.12629999999999986
579,579,1972-04-17,1.8587,1.8587,1.8376,1.8376,70118,0,61.84925574901031,1.7457133333333315,1.545302142857145,0,0,0.0,0.0,0.041100000000000136,True,0.041100000000000136,0.29190000000000005,0.1674
580,580,1972-04-18,1.8376,1.8787,1.8376,1.8787,157476,0,64.75599925021362,1.749876666666665,1.546347142857145,0,0,0.0,0.0,0.020999999999999908,True,0.020999999999999908,0.31289999999999996,0.1883999999999999
581,581,1972-04-19,1.8787,1.9214,1.8787,1.8997,205755,0,66.14339687212892,1.7561233333333317,1.5481350000000023,0,0,0.0,0.0,0.0,True,0.0,0.31289999999999996,0.1883999999999999
582,582,1972-04-20,1.8997,1.942,1.8787,1.8997,363231,0,66.14339687212892,1.7630699999999986,1.5506685714285737,0,0,0.0,0.0,0.0,True,0.0,0.31289999999999996,0.1883999999999999
583,583,1972-04-21,1.8997,1.9214,1.8997,1.8997,140234,0,66.14339687212892,1.7700166666666655,1.5532021428571452,0,0,0.0,0.0,-0.040999999999999925,True,-0.040999999999999925,0.27190000000000003,0.14739999999999998
584,584,1972-04-24,1.8997,1.8997,1.8376,1.8587,139088,0,60.70197599321689,1.7783766666666656,1.5555892857142881,0,0,0.0,0.0,-0.042200000000000015,True,-0.042200000000000015,0.22970000000000002,0.10519999999999996
585,585,1972-04-25,1.8376,1.8376,1.8165,1.8165,85061,0,55.734298932713735,1.7832433333333322,1.5578300000000025,0,0,0.0,0.0,0.021099999999999897,True,0.021099999999999897,0.2507999999999999,0.12629999999999986
586,586,1972-04-26,1.8165,1.8587,1.7746,1.8376,325300,0,57.56218830288138,1.788109999999999,1.5593200000000025,0,0,0.0,0.0,-0.041899999999999826,True,-0.041899999999999826,0.20890000000000009,0.08440000000000003
587,587,1972-04-27,1.8376,1.8376,1.7957,1.7957,134489,0,52.98844586164088,1.7915866666666658,1.561111428571431,0,0,0.0,0.0,0.06299999999999994,True,0.06299999999999994,0.27190000000000003,0.14739999999999998
588,588,1972-04-28,1.7957,1.8587,1.7957,1.8587,152879,0,58.240107125679984,1.792289999999999,1.5626035714285738,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.2507999999999999,0.12629999999999986
589,589,1972-05-01,1.8587,1.8997,1.8376,1.8376,213801,0,56.033338031222215,1.7936966666666658,1.5645457142857166,0,0,0.0,0.0,0.0,True,0.0,0.2507999999999999,0.12629999999999986
590,590,1972-05-02,1.8376,1.8587,1.8376,1.8376,129890,0,56.033338031222215,1.7936966666666658,1.566337142857145,0,0,0.0,0.0,-0.06299999999999994,True,-0.06299999999999994,0.18779999999999997,0.06329999999999991
591,591,1972-05-03,1.8376,1.8376,1.7746,1.7746,294264,0,49.791649086430056,1.7950933333333325,1.5681285714285738,0,0,0.0,0.0,0.0,True,0.0,0.18779999999999997,0.06329999999999991
592,592,1972-05-04,1.7746,1.7957,1.7533,1.7746,203456,0,49.791649086430056,1.794389999999999,1.5694700000000021,0,0,0.0,0.0,-0.021299999999999875,True,-0.021299999999999875,0.1665000000000001,0.04200000000000004
593,593,1972-05-05,1.7746,1.7957,1.7533,1.7533,98855,0,47.797081093217855,1.7950999999999988,1.5708114285714305,0,0,0.0,0.0,0.0,True,0.0,0.1665000000000001,0.04200000000000004
594,594,1972-05-08,1.7533,1.7533,1.7127,1.7533,97706,0,47.797081093217855,1.794389999999999,1.5720007142857162,0,0,0.0,0.0,-0.04060000000000019,True,-0.04060000000000019,0.1258999999999999,0.0013999999999998458
595,595,1972-05-09,1.7533,1.7533,1.7127,1.7127,111498,0,44.06868814874388,1.794389999999999,1.5731900000000019,0,0,0.0,0.0,0.020600000000000174,True,0.020600000000000174,0.14650000000000007,0.02200000000000002
596,596,1972-05-10,1.7127,1.7333,1.7127,1.7333,118397,0,46.30568903912331,1.7937033333333323,1.5742414285714306,0,0,0.0,0.0,0.0,True,0.0,0.14650000000000007,0.02200000000000002
597,597,1972-05-11,1.7333,1.7333,1.7333,1.7333,54024,0,46.3056890391233,1.794389999999999,1.5754400000000022,0,0,0.0,0.0,0.020000000000000018,True,0.020000000000000018,0.1665000000000001,0.04200000000000004
598,598,1972-05-12,1.7333,1.7746,1.7333,1.7533,142534,0,48.520619168219554,1.795789999999999,1.5766385714285738,0,0,0.0,0.0,-0.020000000000000018,True,-0.020000000000000018,0.14650000000000007,0.02200000000000002
599,599,1972-05-15,1.7533,1.7746,1.7333,1.7333,336795,0,46.50144135152992,1.7971433333333324,1.5781264285714312,0,0,0.0,0.0,-0.020600000000000174,True,-0.020600000000000174,0.1258999999999999,0.0013999999999998458
600,600,1972-05-16,1.7333,1.7333,1.7127,1.7127,129890,0,44.49390961464491,1.7978299999999992,1.579770714285717,0,0,0.0,0.0,0.04060000000000019,True,0.04060000000000019,0.1665000000000001,0.04200000000000004
601,601,1972-05-17,1.7127,1.7533,1.7127,1.7533,175869,0,49.0565820699872,1.7978299999999992,1.5814092857142883,0,0,0.0,0.0,0.04239999999999999,True,0.04239999999999999,0.20890000000000009,0.08440000000000003
602,602,1972-05-18,1.7746,1.7957,1.7746,1.7957,122994,0,53.27851660646763,1.7991833333333327,1.5833378571428596,0,0,0.0,0.0,0.08299999999999996,True,0.08299999999999996,0.29190000000000005,0.1674
603,603,1972-05-19,1.8165,1.8787,1.8165,1.8787,166673,0,60.09337781361764,1.8012633333333326,1.5855692857142882,0,0,0.0,0.0,0.020999999999999908,True,0.020999999999999908,0.31289999999999996,0.1883999999999999
604,604,1972-05-22,1.8787,1.8997,1.8587,1.8997,268975,0,61.585661357838575,1.8067966666666662,1.5885478571428597,0,0,0.0,0.0,-0.020999999999999908,True,-0.020999999999999908,0.29190000000000005,0.1674
605,605,1972-05-23,1.8997,1.8997,1.8787,1.8787,127591,0,59.25330268511493,1.812343333333333,1.592273571428574,0,0,0.0,0.0,0.04269999999999996,True,0.04269999999999996,0.3346,0.21009999999999995
606,606,1972-05-24,1.8787,1.9214,1.8787,1.9214,203456,0,62.30853162958512,1.8151099999999996,1.5955521428571455,0,0,0.0,0.0,-0.021700000000000053,True,-0.021700000000000053,0.31289999999999996,0.1883999999999999
607,607,1972-05-25,1.9214,1.9214,1.8997,1.8997,160925,0,59.905676555924735,1.8171999999999995,1.5992850000000027,0,0,0.0,0.0,-0.020999999999999908,True,-0.020999999999999908,0.29190000000000005,0.1674
608,608,1972-05-26,1.8997,1.8997,1.8787,1.8787,120693,0,57.64129431323048,1.8192699999999995,1.603010714285717,0,0,0.0,0.0,0.020999999999999908,True,0.020999999999999908,0.31289999999999996,0.1883999999999999
609,609,1972-05-30,1.8997,1.9214,1.8997,1.8997,150578,0,59.26219276240797,1.8199366666666663,1.6068850000000028,0,0,0.0,0.0,-0.020999999999999908,True,-0.020999999999999908,0.29190000000000005,0.1674
610,610,1972-05-31,1.8997,1.8997,1.8787,1.8787,67818,0,56.967539945676016,1.8220066666666663,1.6110564285714315,0,0,0.0,0.0,0.0,True,0.0,0.29190000000000005,0.1674
611,611,1972-06-01,1.8787,1.8787,1.8787,1.8787,117246,0,56.967539945676,1.8220066666666663,1.6155271428571456,0,0,0.0,0.0,-0.020000000000000018,True,-0.020000000000000018,0.27190000000000003,0.14739999999999998
612,612,1972-06-02,1.8787,1.8787,1.8376,1.8587,190812,0,54.73120045389327,1.8213066666666662,1.61969785714286,0,0,0.0,0.0,-0.06299999999999994,True,-0.06299999999999994,0.20890000000000009,0.08440000000000003
613,613,1972-06-05,1.8376,1.8376,1.7957,1.7957,268975,0,48.42758093398386,1.8199399999999994,1.6235764285714314,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.18779999999999997,0.06329999999999991
614,614,1972-06-06,1.7957,1.7957,1.7746,1.7746,156327,0,46.53793504305179,1.816473333333333,1.6271542857142887,0,0,0.0,0.0,0.0,True,0.0,0.18779999999999997,0.06329999999999991
615,615,1972-06-07,1.7746,1.7746,1.7746,1.7746,45979,0,46.53793504305178,1.8136699999999994,1.6304321428571458,0,0,0.0,0.0,0.02110000000000012,True,0.02110000000000012,0.20890000000000009,0.08440000000000003
616,616,1972-06-08,1.7957,1.8165,1.7957,1.7957,205755,0,48.75359860353257,1.812273333333333,1.6338592857142884,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.18779999999999997,0.06329999999999991
617,617,1972-06-09,1.7957,1.7957,1.7746,1.7746,114946,0,46.71563358974828,1.810876666666666,1.6377371428571457,0,0,0.0,0.0,0.02110000000000012,True,0.02110000000000012,0.20890000000000009,0.08440000000000003
618,618,1972-06-12,1.7746,1.7957,1.7746,1.7957,37931,0,48.96140303462611,1.8101733333333327,1.6413200000000028,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.18779999999999997,0.06329999999999991
619,619,1972-06-13,1.7957,1.7957,1.7746,1.7746,191961,0,46.8814992319254,1.8080733333333328,1.6448978571428599,0,0,0.0,0.0,0.04190000000000005,True,0.04190000000000005,0.22970000000000002,0.10519999999999996
620,620,1972-06-14,1.7746,1.8376,1.7746,1.8165,445992,0,51.21357782036641,1.8059733333333328,1.6483250000000027,0,0,0.0,0.0,0.0,True,0.0,0.22970000000000002,0.10519999999999996
621,621,1972-06-15,1.8165,1.8376,1.8165,1.8165,128742,0,51.21357782036641,1.8052699999999993,1.6522071428571454,0,0,0.0,0.0,-0.02079999999999993,True,-0.02079999999999993,0.20890000000000009,0.08440000000000003
622,622,1972-06-16,1.8165,1.8165,1.7957,1.7957,22991,0,49.01480723662575,1.8066666666666658,1.6554878571428597,0,0,0.0,0.0,-0.02110000000000012,True,-0.02110000000000012,0.18779999999999997,0.06329999999999991
623,623,1972-06-19,1.7957,1.7957,1.7533,1.7746,135636,0,46.86623300180796,1.807369999999999,1.658470714285717,0,0,0.0,0.0,-0.021299999999999875,True,-0.021299999999999875,0.1665000000000001,0.04200000000000004
624,624,1972-06-20,1.7746,1.7957,1.7533,1.7533,219549,0,44.78037686473196,1.808079999999999,1.6613028571428599,0,0,0.0,0.0,0.0,True,0.0,0.1665000000000001,0.04200000000000004
625,625,1972-06-21,1.7533,1.7746,1.7533,1.7533,226446,0,44.78037686473196,1.808079999999999,1.6638350000000026,0,0,0.0,0.0,-0.020000000000000018,True,-0.020000000000000018,0.14650000000000007,0.02200000000000002
626,626,1972-06-22,1.7333,1.7333,1.6913,1.7333,328749,0,42.79858999274423,1.8094333333333323,1.6662178571428599,0,0,0.0,0.0,0.0,True,0.0,0.14650000000000007,0.02200000000000002
627,627,1972-06-23,1.7333,1.7333,1.7127,1.7333,39082,0,42.798589992744226,1.8094333333333323,1.6678621428571456,0,0,0.0,0.0,-0.020600000000000174,True,-0.020600000000000174,0.1258999999999999,0.0013999999999998458
628,628,1972-06-26,1.7333,1.7333,1.6913,1.7127,100004,0,40.740855392113204,1.8094333333333323,1.6698021428571457,0,0,0.0,0.0,-0.021399999999999864,True,-0.021399999999999864,0.10450000000000004,-0.020000000000000018
629,629,1972-06-27,1.7127,1.7127,1.6913,1.6913,189662,0,38.705877192993626,1.808079999999999,1.6718950000000028,0,0,1.6913,0.0,0.0,True,0.0,0.10450000000000004,-0.020000000000000018
630,630,1972-06-28,1.6913,1.7127,1.6913,1.6913,60922,0,38.705877192993626,1.806679999999999,1.6738350000000028,0,0,0.0,0.0,-0.02079999999999993,True,-0.02079999999999993,0.08370000000000011,-0.04079999999999995
631,631,1972-06-29,1.6913,1.6913,1.6284,1.6705,211503,0,36.73003044225642,1.8059666666666656,1.6756242857142887,0,1,0.0,1.6705,0.02079999999999993,False,0.0,0.10450000000000004,-0.04079999999999995
632,632,1972-06-30,1.6705,1.6913,1.6705,1.6913,118397,0,39.9564377138071,1.8032066666666653,1.6771157142857174,0,0,0.0,0.0,-0.02079999999999993,False,0.0,0.08370000000000011,-0.04079999999999995
633,633,1972-07-03,1.6913,1.6913,1.6705,1.6705,29887,0,37.92091138781587,1.7997266666666651,1.6790557142857174,0,1,0.0,1.6705,0.02079999999999993,False,0.0,0.10450000000000004,-0.04079999999999995
634,634,1972-07-05,1.6913,1.6913,1.6913,1.6913,416107,0,41.08046457129785,1.792786666666665,1.6808471428571459,0,0,0.0,0.0,0.021399999999999864,False,0.0,0.1258999999999999,-0.04079999999999995
635,635,1972-07-06,1.7127,1.7746,1.7127,1.7127,457490,0,44.15843707491439,1.785839999999998,1.6826364285714317,0,0,0.0,0.0,0.020600000000000174,False,0.0,0.14650000000000007,-0.04079999999999995
636,636,1972-07-07,1.7127,1.7533,1.7127,1.7333,631059,0,46.96575534137877,1.7803066666666647,1.684275000000003,0,0,0.0,0.0,0.0,False,0.0,0.14650000000000007,-0.04079999999999995
637,637,1972-07-10,1.7333,1.7533,1.7333,1.7333,234491,0,46.96575534137877,1.7740366666666647,1.6856200000000034,0,0,0.0,0.0,0.0,False,0.0,0.14650000000000007,-0.04079999999999995
638,638,1972-07-11,1.7333,1.7533,1.7333,1.7333,77014,0,46.96575534137877,1.768489999999998,1.6869650000000036,0,0,0.0,0.0,0.0,False,0.0,0.14650000000000007,-0.04079999999999995
639,639,1972-07-12,1.7333,1.7333,1.7333,1.7333,45979,0,46.965755341378774,1.7636433333333312,1.6886092857142894,0,0,0.0,0.0,0.0,False,0.0,0.14650000000000007,-0.04079999999999995
640,640,1972-07-13,1.7333,1.7333,1.7127,1.7333,66669,0,46.96575534137876,1.7580966666666644,1.6902535714285754,0,0,0.0,0.0,0.0,False,0.0,0.14650000000000007,-0.04079999999999995
641,641,1972-07-14,1.7333,1.7333,1.7127,1.7333,144834,0,46.96575534137877,1.7532499999999978,1.6918978571428613,0,0,0.0,0.0,-0.020600000000000174,False,0.0,0.1258999999999999,-0.04079999999999995
642,642,1972-07-17,1.7333,1.7333,1.7127,1.7127,72418,0,43.95937473482032,1.748403333333331,1.6936835714285756,0,0,0.0,0.0,0.0,False,0.0,0.1258999999999999,-0.04079999999999995
643,643,1972-07-18,1.7127,1.7333,1.7127,1.7127,175869,0,43.95937473482031,1.7435366666666643,1.6951807142857185,0,0,0.0,0.0,0.0,False,0.0,0.1258999999999999,-0.04079999999999995
644,644,1972-07-19,1.7127,1.7127,1.7127,1.7127,54024,0,43.959374734820315,1.7407699999999977,1.6968192857142899,0,0,0.0,0.0,-0.021399999999999864,False,0.0,0.10450000000000004,-0.04079999999999995
